img,caption,audio,audio_class
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,An old woman in a kitchen clasping her hands and smiling.,/kaggle/input/wavoutput/playing_bongo/vS-5k-Fwh9lY_221_231_out.wav,playing_bongo
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,An old woman in a kitchen clasping her hands and smiling.,/kaggle/input/wavoutput/playing_tabla/vFmzIcBXCbxU_261_271_out.wav,playing_tabla
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,An old woman in a kitchen clasping her hands and smiling.,/kaggle/input/wavoutput/playing_ukulele/vZzGM3pmvhZs_1756_1766_out.wav,playing_ukulele
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,A man and women riding a moto cylce down a high way.,/kaggle/input/wavoutput/beat_boxing/vb8AB16cO2hw_164_174_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,A man and women riding a moto cylce down a high way.,/kaggle/input/wavoutput/horse_clip-clop/vJr2KHPn2yUA_30_40_out.wav,horse_clip-clop
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,A man and women riding a moto cylce down a high way.,/kaggle/input/wavoutput/male_singing/vJhTmp7mL0EE_100_110_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000048185.jpg,A bathroom with a large walk in shower and sink.,/kaggle/input/wavoutput/toilet_flushing/vhfJLH2-7_Ls_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000215255.jpg,In a white bathroom with colored towels a woman holds a camera up and her reflection is in the mirror.,/kaggle/input/wavoutput/beat_boxing/vb8AB16cO2hw_164_174_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000215255.jpg,In a white bathroom with colored towels a woman holds a camera up and her reflection is in the mirror.,/kaggle/input/wavoutput/female_singing/vDNmRabPDTOQ_190_200_out.wav,female_singing
/kaggle/input/2017-2017/train2017/train2017/000000215255.jpg,In a white bathroom with colored towels a woman holds a camera up and her reflection is in the mirror.,/kaggle/input/wavoutput/male_singing/v5mvUQdbVvIs_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000215255.jpg,In a white bathroom with colored towels a woman holds a camera up and her reflection is in the mirror.,/kaggle/input/wavoutput/toilet_flushing/vhfJLH2-7_Ls_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000025853.jpg,A bicycle sits next to some benches near the street. ,/kaggle/input/wavoutput/car_engine_knocking/v7raBooHPgTM_19_29_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000025853.jpg,A bicycle sits next to some benches near the street. ,/kaggle/input/wavoutput/driving_buses/vOVLvUXcZ0Ek_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000025853.jpg,A bicycle sits next to some benches near the street. ,/kaggle/input/wavoutput/playing_accordion/vi5LHakiuDAM_131_141_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000025853.jpg,A bicycle sits next to some benches near the street. ,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000025853.jpg,A bicycle sits next to some benches near the street. ,/kaggle/input/wavoutput/skidding/v93vpqbOExb0_340_350_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000118097.jpg,"Man in front of a sign about ""Who do you think you are?""",/kaggle/input/wavoutput/beat_boxing/v42-fMRhOthQ_31_41_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000118097.jpg,"Man in front of a sign about ""Who do you think you are?""",/kaggle/input/wavoutput/male_singing/v4CaGG3-0wdo_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000365822.jpg,A light is shining through a kitchen window.,/kaggle/input/wavoutput/wind_noise/vDFd1VIcYRG8_120_130_out.wav,wind_noise
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A group of motorcycles by a street together.,/kaggle/input/wavoutput/car_engine_knocking/vbzbdXyWZbPs_30_40_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A group of motorcycles by a street together.,/kaggle/input/wavoutput/driving_buses/vOVLvUXcZ0Ek_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A group of motorcycles by a street together.,/kaggle/input/wavoutput/driving_motorcycle/vWU6qV_cncYw_20_30_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A group of motorcycles by a street together.,/kaggle/input/wavoutput/people_sniggering/v6a-yJFAIo4I_20_30_out.wav,people_sniggering
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A group of motorcycles by a street together.,/kaggle/input/wavoutput/playing_accordion/vi5LHakiuDAM_131_141_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A group of motorcycles by a street together.,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A group of motorcycles by a street together.,/kaggle/input/wavoutput/skidding/v93vpqbOExb0_340_350_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000013296.jpg,A man with white clown paint is on a bicycle.,/kaggle/input/wavoutput/beat_boxing/vb8AB16cO2hw_164_174_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000013296.jpg,A man with white clown paint is on a bicycle.,/kaggle/input/wavoutput/male_singing/vJVSVC-amWHQ_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000018975.jpg,An airplane and busses are lined up at the airport.,/kaggle/input/wavoutput/airplane_flyby/vuAcUff698PE_41_51_out.wav,airplane_flyby
/kaggle/input/2017-2017/train2017/train2017/000000018975.jpg,An airplane and busses are lined up at the airport.,/kaggle/input/wavoutput/driving_buses/viXkpD0L_5Jg_10_20_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a person walking with a bicycle on a city street,/kaggle/input/wavoutput/ambulance_siren/viE8PXIdYg4U_10_20_out.wav,ambulance_siren
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a person walking with a bicycle on a city street,/kaggle/input/wavoutput/car_engine_knocking/vcTEmxWuUh4E_18_28_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a person walking with a bicycle on a city street,/kaggle/input/wavoutput/driving_buses/viXkpD0L_5Jg_10_20_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a person walking with a bicycle on a city street,/kaggle/input/wavoutput/playing_accordion/vi5LHakiuDAM_131_141_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a person walking with a bicycle on a city street,/kaggle/input/wavoutput/police_car_(siren)/vOprAaq4nAjc_30_40_out.wav,police_car_(siren)
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a person walking with a bicycle on a city street,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a person walking with a bicycle on a city street,/kaggle/input/wavoutput/skidding/vcZ-eLJZytsA_0_10_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000024996.jpg,A bathroom that is clean and shiny in the day.,/kaggle/input/wavoutput/toilet_flushing/vd6vHt-aeDq4_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl pushes her bike across the busy street.,/kaggle/input/wavoutput/car_engine_knocking/vbzbdXyWZbPs_30_40_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl pushes her bike across the busy street.,/kaggle/input/wavoutput/driving_buses/viXkpD0L_5Jg_10_20_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl pushes her bike across the busy street.,/kaggle/input/wavoutput/playing_accordion/vi5LHakiuDAM_131_141_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl pushes her bike across the busy street.,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl pushes her bike across the busy street.,/kaggle/input/wavoutput/skidding/v93vpqbOExb0_340_350_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,A woman is in a kitchen with her hands clasped.,/kaggle/input/wavoutput/beat_boxing/v42-fMRhOthQ_31_41_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,A woman is in a kitchen with her hands clasped.,/kaggle/input/wavoutput/female_singing/v776ZG0E9rx8_30_40_out.wav,female_singing
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,A woman is in a kitchen with her hands clasped.,/kaggle/input/wavoutput/male_singing/vJhTmp7mL0EE_100_110_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,A woman is in a kitchen with her hands clasped.,/kaggle/input/wavoutput/playing_bongo/v4Amoz63s9L4_202_212_out.wav,playing_bongo
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,A woman is in a kitchen with her hands clasped.,/kaggle/input/wavoutput/playing_tabla/vFmzIcBXCbxU_261_271_out.wav,playing_tabla
/kaggle/input/2017-2017/train2017/train2017/000000567636.jpg,A woman is in a kitchen with her hands clasped.,/kaggle/input/wavoutput/playing_ukulele/vD24VVtKo1hM_53_63_out.wav,playing_ukulele
/kaggle/input/2017-2017/train2017/train2017/000000118097.jpg,A man rolls his eyes next to a sign that says Who do you think you are?,/kaggle/input/wavoutput/beat_boxing/vyuGQ_---us4_72_82_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000118097.jpg,A man rolls his eyes next to a sign that says Who do you think you are?,/kaggle/input/wavoutput/male_singing/v7sbg-Tf6DEg_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl waits to cross a street with her bicycle. ,/kaggle/input/wavoutput/car_engine_knocking/vbzbdXyWZbPs_30_40_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl waits to cross a street with her bicycle. ,/kaggle/input/wavoutput/driving_buses/vdpLljrNOiBs_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl waits to cross a street with her bicycle. ,/kaggle/input/wavoutput/playing_accordion/vi5LHakiuDAM_131_141_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl waits to cross a street with her bicycle. ,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,A girl waits to cross a street with her bicycle. ,/kaggle/input/wavoutput/skidding/v93vpqbOExb0_340_350_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000202573.jpg,A plane flying overhead in a clear blue sky,/kaggle/input/wavoutput/airplane_flyby/vuAcUff698PE_41_51_out.wav,airplane_flyby
/kaggle/input/2017-2017/train2017/train2017/000000202573.jpg,A plane flying overhead in a clear blue sky,/kaggle/input/wavoutput/helicopter/vPGB_PyO2w0k_270_280_out.wav,helicopter
/kaggle/input/2017-2017/train2017/train2017/000000308677.jpg,A man is riding a motorbike in a thick forest. ,/kaggle/input/wavoutput/beat_boxing/vyuGQ_---us4_72_82_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000308677.jpg,A man is riding a motorbike in a thick forest. ,/kaggle/input/wavoutput/horse_clip-clop/vA1zxXF4JEmU_7_17_out.wav,horse_clip-clop
/kaggle/input/2017-2017/train2017/train2017/000000308677.jpg,A man is riding a motorbike in a thick forest. ,/kaggle/input/wavoutput/male_singing/vJhTmp7mL0EE_100_110_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/ambulance_siren/viE8PXIdYg4U_10_20_out.wav,ambulance_siren
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/car_engine_knocking/v7raBooHPgTM_19_29_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/driving_buses/vdpLljrNOiBs_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/driving_motorcycle/vk968_NNgQnA_110_120_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/horse_clip-clop/vLcXg1hmln4o_30_40_out.wav,horse_clip-clop
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/playing_accordion/vQFh37Uo-VGE_30_40_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/police_car_(siren)/vkE45FZIxn1o_9_19_out.wav,police_car_(siren)
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000133002.jpg,Two people riding motorcycles down the city street ,/kaggle/input/wavoutput/skidding/vcZ-eLJZytsA_0_10_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000460567.jpg,"Giraffes, zebras and gazelles linger and drink from a watering hole.",/kaggle/input/wavoutput/ocean_burbling/vsCOwXmZKJCk_30_40_out.wav,ocean_burbling
/kaggle/input/2017-2017/train2017/train2017/000000204930.jpg,A giraffe stands near some large rocks and trees.,/kaggle/input/wavoutput/ocean_burbling/v4lNsWi99V5Y_280_290_out.wav,ocean_burbling
/kaggle/input/2017-2017/train2017/train2017/000000204930.jpg,A giraffe stands near some large rocks and trees.,/kaggle/input/wavoutput/playing_electric_guitar/v56Fdj0LMzsM_560_570_out.wav,playing_electric_guitar
/kaggle/input/2017-2017/train2017/train2017/000000204930.jpg,A giraffe stands near some large rocks and trees.,/kaggle/input/wavoutput/wind_noise/vpy4OXo8sQ8s_50_60_out.wav,wind_noise
/kaggle/input/2017-2017/train2017/train2017/000000003466.jpg,A person with orange and blue sneakers stands ona brick floor.,/kaggle/input/wavoutput/vacuum_cleaner_cleaning_floors/vWtcrJgKtKq0_199_209_out.wav,vacuum_cleaner_cleaning_floors
/kaggle/input/2017-2017/train2017/train2017/000000460567.jpg,"Giraffes, gazelles, and zebras gathered at a watering hole in Africa.",/kaggle/input/wavoutput/ocean_burbling/vVuex1lUNDE8_10_20_out.wav,ocean_burbling
/kaggle/input/2017-2017/train2017/train2017/000000079930.jpg,"A man, a woman and a child ride a motorbike together in front of a small building.",/kaggle/input/wavoutput/beat_boxing/v42-fMRhOthQ_31_41_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000079930.jpg,"A man, a woman and a child ride a motorbike together in front of a small building.",/kaggle/input/wavoutput/child_singing/vorRK4luC6co_68_78_out.wav,child_singing
/kaggle/input/2017-2017/train2017/train2017/000000079930.jpg,"A man, a woman and a child ride a motorbike together in front of a small building.",/kaggle/input/wavoutput/female_singing/vENRLn7chJcg_170_180_out.wav,female_singing
/kaggle/input/2017-2017/train2017/train2017/000000079930.jpg,"A man, a woman and a child ride a motorbike together in front of a small building.",/kaggle/input/wavoutput/male_singing/v4CaGG3-0wdo_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000079930.jpg,"A man, a woman and a child ride a motorbike together in front of a small building.",/kaggle/input/wavoutput/rope_skipping/vhGqA7We5-fk_67_77_out.wav,rope_skipping
/kaggle/input/2017-2017/train2017/train2017/000000552074.jpg,"A dirty bathroom features a toilet with a blue seat, a tub and a waste paper basket.",/kaggle/input/wavoutput/toilet_flushing/vhfJLH2-7_Ls_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000542183.jpg,A motorcycle rider is standing next to his black motor cycle while a red traffic light hangs in the sky.,/kaggle/input/wavoutput/airplane_flyby/vJqfWmGGrP8Q_69_79_out.wav,airplane_flyby
/kaggle/input/2017-2017/train2017/train2017/000000542183.jpg,A motorcycle rider is standing next to his black motor cycle while a red traffic light hangs in the sky.,/kaggle/input/wavoutput/driving_motorcycle/vWU6qV_cncYw_20_30_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000542183.jpg,A motorcycle rider is standing next to his black motor cycle while a red traffic light hangs in the sky.,/kaggle/input/wavoutput/helicopter/vVtnXae2aO04_40_50_out.wav,helicopter
/kaggle/input/2017-2017/train2017/train2017/000000082312.jpg,A person in a hat with a dog next to motorcycles,/kaggle/input/wavoutput/dog_howling/vGjLMxr3ufV4_2_12_out.wav,dog_howling
/kaggle/input/2017-2017/train2017/train2017/000000082312.jpg,A person in a hat with a dog next to motorcycles,/kaggle/input/wavoutput/driving_motorcycle/vkDkIdk0qVZ0_50_60_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000044361.jpg,A bathroom with a freestanding tub and two sinks.,/kaggle/input/wavoutput/toilet_flushing/vd6vHt-aeDq4_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000196415.jpg,A sleekly designed retro motorcycle sits in a showroom. ,/kaggle/input/wavoutput/driving_motorcycle/vk968_NNgQnA_110_120_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000196415.jpg,A sleekly designed retro motorcycle sits in a showroom. ,/kaggle/input/wavoutput/slot_machine/vmxhMjFNNnfk_49_59_out.wav,slot_machine
/kaggle/input/2017-2017/train2017/train2017/000000202573.jpg,A large jetliner flying through a Crystal blue sky.,/kaggle/input/wavoutput/airplane_flyby/vKci3xCPkRMg_67_77_out.wav,airplane_flyby
/kaggle/input/2017-2017/train2017/train2017/000000202573.jpg,A large jetliner flying through a Crystal blue sky.,/kaggle/input/wavoutput/helicopter/vPGB_PyO2w0k_270_280_out.wav,helicopter
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked next to parking meters.,/kaggle/input/wavoutput/driving_motorcycle/vOctCucatrYc_400_410_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked next to parking meters.,/kaggle/input/wavoutput/mynah_bird_singing/vLdO27jOWQG4_12_22_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked next to parking meters.,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000121430.jpg,A green vintage motorcycle from the early 20th century.,/kaggle/input/wavoutput/driving_motorcycle/vk968_NNgQnA_110_120_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000542183.jpg,A motorcycle and rider pausing at a traffic light.,/kaggle/input/wavoutput/driving_motorcycle/vWU6qV_cncYw_20_30_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000381551.jpg,People sit on park benches lining an old cracked street.,/kaggle/input/wavoutput/car_engine_knocking/v3BzKyIKC_0Q_16_26_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000381551.jpg,People sit on park benches lining an old cracked street.,/kaggle/input/wavoutput/driving_buses/viXkpD0L_5Jg_10_20_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000381551.jpg,People sit on park benches lining an old cracked street.,/kaggle/input/wavoutput/mynah_bird_singing/vDhmDr6WAhtg_58_68_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000381551.jpg,People sit on park benches lining an old cracked street.,/kaggle/input/wavoutput/playing_accordion/viDX2hpgHBaE_80_90_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000381551.jpg,People sit on park benches lining an old cracked street.,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000381551.jpg,People sit on park benches lining an old cracked street.,/kaggle/input/wavoutput/skidding/vMf113Xr3kAU_70_80_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000093331.jpg,A white toilet sitting next to a window in a bathroom.,/kaggle/input/wavoutput/toilet_flushing/vd6vHt-aeDq4_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000093331.jpg,A white toilet sitting next to a window in a bathroom.,/kaggle/input/wavoutput/wind_noise/vI1ZXxa-tuKc_30_40_out.wav,wind_noise
/kaggle/input/2017-2017/train2017/train2017/000000060760.jpg,A bathroom with a walk in shower currently under repair.,/kaggle/input/wavoutput/toilet_flushing/vhfJLH2-7_Ls_0_10_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000367336.jpg,A large cathedral with a massive tower in front of a street.,/kaggle/input/wavoutput/car_engine_knocking/v3BzKyIKC_0Q_16_26_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000367336.jpg,A large cathedral with a massive tower in front of a street.,/kaggle/input/wavoutput/driving_buses/vWP3KsGOMMgU_50_60_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000367336.jpg,A large cathedral with a massive tower in front of a street.,/kaggle/input/wavoutput/playing_accordion/vi5LHakiuDAM_131_141_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000367336.jpg,A large cathedral with a massive tower in front of a street.,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000367336.jpg,A large cathedral with a massive tower in front of a street.,/kaggle/input/wavoutput/skidding/v2zDyhVx0-70_290_300_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000183379.jpg,Large jetliners parked on an airport tarmac outside of an airport.,/kaggle/input/wavoutput/airplane_flyby/vuAcUff698PE_41_51_out.wav,airplane_flyby
/kaggle/input/2017-2017/train2017/train2017/000000183379.jpg,Large jetliners parked on an airport tarmac outside of an airport.,/kaggle/input/wavoutput/mynah_bird_singing/vxLJjJpGNGH4_46_56_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000183379.jpg,Large jetliners parked on an airport tarmac outside of an airport.,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000241113.jpg,A green and yellow motorcycle parked in front of a store.,/kaggle/input/wavoutput/driving_motorcycle/vOctCucatrYc_400_410_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000241113.jpg,A green and yellow motorcycle parked in front of a store.,/kaggle/input/wavoutput/mynah_bird_singing/vLdO27jOWQG4_12_22_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000241113.jpg,A green and yellow motorcycle parked in front of a store.,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000293218.jpg,A airplane fliyng near a mountain with its wheels out to land,/kaggle/input/wavoutput/airplane_flyby/vJs6Pev8shCg_38_48_out.wav,airplane_flyby
/kaggle/input/2017-2017/train2017/train2017/000000293218.jpg,A airplane fliyng near a mountain with its wheels out to land,/kaggle/input/wavoutput/skiing/vCeeys4960Sw_182_192_out.wav,skiing
/kaggle/input/2017-2017/train2017/train2017/000000293218.jpg,A airplane fliyng near a mountain with its wheels out to land,/kaggle/input/wavoutput/yodelling/vmX8LYc5eaEM_91_101_out.wav,yodelling
/kaggle/input/2017-2017/train2017/train2017/000000409500.jpg,A bathroom with  an old fashioned toilet with wooden walls.,/kaggle/input/wavoutput/toilet_flushing/vM7Xdwghu5Dc_10_20_out.wav,toilet_flushing
/kaggle/input/2017-2017/train2017/train2017/000000195955.jpg,a person standing in side of a large bus,/kaggle/input/wavoutput/driving_buses/vdpLljrNOiBs_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked on a street,/kaggle/input/wavoutput/car_engine_knocking/vbzbdXyWZbPs_30_40_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked on a street,/kaggle/input/wavoutput/driving_buses/vdpLljrNOiBs_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked on a street,/kaggle/input/wavoutput/driving_motorcycle/vOctCucatrYc_400_410_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked on a street,/kaggle/input/wavoutput/mynah_bird_singing/vxLJjJpGNGH4_46_56_out.wav,mynah_bird_singing
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked on a street,/kaggle/input/wavoutput/playing_accordion/veK19IFDrxoo_30_40_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked on a street,/kaggle/input/wavoutput/skateboarding/v05teB0FNOnE_68_78_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000319345.jpg,A line of motorcycles parked on a street,/kaggle/input/wavoutput/skidding/vcZ-eLJZytsA_0_10_out.wav,skidding
/kaggle/input/2017-2017/train2017/train2017/000000542183.jpg,a person standing by their motorcycle in the middle of the road,/kaggle/input/wavoutput/driving_motorcycle/vWU6qV_cncYw_20_30_out.wav,driving_motorcycle
/kaggle/input/2017-2017/train2017/train2017/000000363286.jpg,Passengers sit inside a bus that includes television screens.,/kaggle/input/wavoutput/driving_buses/vWP3KsGOMMgU_50_60_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000283190.jpg,A kitchen with wooden cabinets and a gas range. ,/kaggle/input/wavoutput/playing_volleyball/vaawZ8n-c8Fs_41_51_out.wav,playing_volleyball
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a woman walking her bike on the side of the street,/kaggle/input/wavoutput/beat_boxing/v78YMCA2-feI_213_223_out.wav,beat_boxing
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a woman walking her bike on the side of the street,/kaggle/input/wavoutput/car_engine_knocking/v3BzKyIKC_0Q_16_26_out.wav,car_engine_knocking
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a woman walking her bike on the side of the street,/kaggle/input/wavoutput/driving_buses/vOVLvUXcZ0Ek_30_40_out.wav,driving_buses
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a woman walking her bike on the side of the street,/kaggle/input/wavoutput/female_singing/vDNmRabPDTOQ_190_200_out.wav,female_singing
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a woman walking her bike on the side of the street,/kaggle/input/wavoutput/male_singing/v7sbg-Tf6DEg_30_40_out.wav,male_singing
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a woman walking her bike on the side of the street,/kaggle/input/wavoutput/playing_accordion/vQFh37Uo-VGE_30_40_out.wav,playing_accordion
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a woman walking her bike on the side of the street,/kaggle/input/wavoutput/skateboarding/vJmn5vIHJJ5Q_0_10_out.wav,skateboarding
/kaggle/input/2017-2017/train2017/train2017/000000108838.jpg,a woman walking her bike on the side of the street,/kaggle/input/wavoutput/skidding/v2zDyhVx0-70_290_300_out.wav,skidding
